gbifID;abstract;accessRights;accrualMethod;accrualPeriodicity;accrualPolicy;alternative;audience;available;bibliographicCitation;conformsTo;contributor;coverage;created;creator;date;dateAccepted;dateCopyrighted;dateSubmitted;description;educationLevel;extent;format;hasFormat;hasPart;hasVersion;identifier;instructionalMethod;isFormatOf;isPartOf;isReferencedBy;isReplacedBy;isRequiredBy;isVersionOf;issued;language;license;mediator;medium;modified;provenance;publisher;references;relation;replaces;requires;rights;rightsHolder;source;spatial;subject;tableOfContents;temporal;title;type;valid;institutionID;collectionID;datasetID;institutionCode;collectionCode;datasetName;ownerInstitutionCode;basisOfRecord;informationWithheld;dataGeneralizations;dynamicProperties;occurrenceID;catalogNumber;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;reproductiveCondition;behavior;establishmentMeans;occurrenceStatus;preparations;disposition;associatedReferences;associatedSequences;associatedTaxa;otherCatalogNumbers;occurrenceRemarks;organismID;organismName;organismScope;associatedOccurrences;associatedOrganisms;previousIdentifications;organismRemarks;materialSampleID;eventID;parentEventID;fieldNumber;eventDate;eventTime;startDayOfYear;endDayOfYear;year;month;day;verbatimEventDate;habitat;samplingProtocol;samplingEffort;sampleSizeValue;sampleSizeUnit;fieldNotes;eventRemarks;locationID;higherGeographyID;higherGeography;continent;waterBody;islandGroup;island;countryCode;stateProvince;county;municipality;locality;verbatimLocality;verbatimElevation;verbatimDepth;minimumDistanceAboveSurfaceInMeters;maximumDistanceAboveSurfaceInMeters;locationAccordingTo;locationRemarks;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;pointRadiusSpatialFit;verbatimCoordinateSystem;verbatimSRS;footprintWKT;footprintSRS;footprintSpatialFit;georeferencedBy;georeferencedDate;georeferenceProtocol;georeferenceSources;georeferenceVerificationStatus;georeferenceRemarks;geologicalContextID;earliestEonOrLowestEonothem;latestEonOrHighestEonothem;earliestEraOrLowestErathem;latestEraOrHighestErathem;earliestPeriodOrLowestSystem;latestPeriodOrHighestSystem;earliestEpochOrLowestSeries;latestEpochOrHighestSeries;earliestAgeOrLowestStage;latestAgeOrHighestStage;lowestBiostratigraphicZone;highestBiostratigraphicZone;lithostratigraphicTerms;group;formation;member;bed;identificationID;identificationQualifier;typeStatus;identifiedBy;dateIdentified;identificationReferences;identificationVerificationStatus;identificationRemarks;taxonID;scientificNameID;acceptedNameUsageID;parentNameUsageID;originalNameUsageID;nameAccordingToID;namePublishedInID;taxonConceptID;scientificName;acceptedNameUsage;parentNameUsage;originalNameUsage;nameAccordingTo;namePublishedIn;namePublishedInYear;higherClassification;kingdom;phylum;class;order;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;verbatimTaxonRank;vernacularName;nomenclaturalCode;taxonomicStatus;nomenclaturalStatus;taxonRemarks;datasetKey;publishingCountry;lastInterpreted;elevation;elevationAccuracy;depth;depthAccuracy;distanceAboveSurface;distanceAboveSurfaceAccuracy;issue;mediaType;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;subgenusKey;speciesKey;species;genericName;acceptedScientificName;verbatimScientificName;typifiedName;protocol;lastParsed;lastCrawled;repatriated;relativeOrganismQuantity;recordedByID;identifiedByID;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;level3Gid;level3Name;iucnRedListCategory
3387252634;;;;;;;;;;;;;;;;;;;;;;;;;;PA-232.1953;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-232.1953;PA-232.1953;;;3.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DZ;;;;AÃ¯n Fakroun;;;;;;;Oorspronkelijke aanduiding: Locatie 609A, Ain Fakroun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;v.d. Fliert;;;;;;;;;;;;;incertae sedis;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Rudistae;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.854Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;False;False;0;;0;;;;;;;;;;;Orbignya sp.;;DWC_ARCHIVE;2022-01-18T15:47:15.854Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387255995;;;;;;;;;;;;;;;;;;;;;;;;;;PA-102.1943;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-102.1943;PA-102.1943;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Westelijk van Trieste, wegdoorsnijding in kalkheuvels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Helicidae;;;;;;;Gastropoda | Pulmonata | Stylommatophora | Helicidae;Animalia;Mollusca;Gastropoda;Stylommatophora;Helicidae;;;;;FAMILY;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.282Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;6540;6540.0;1;52.0;225.0;1456.0;6540.0;;;;;Helicidae;Helicidae;Helicidae indet.;;DWC_ARCHIVE;2022-01-18T15:47:19.282Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;NE
3387255398;;;;;;;;;;;;;;;;;;;;;;;;;;G-370.1890;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-370.1890;G-370.1890;;;1.0;;;;;;;;PRESENT;;;;;;;Cervidae;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR;;;;Caylux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cervidae;;;;;;;Mammalia/Theria | Artiodactyla | Ruminantia;Animalia;Chordata;Mammalia;Artiodactyla;Cervidae;;;;;FAMILY;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:18.695Z;;;;;;;INSTITUTION_MATCH_NONE;;false;false;5298;5298.0;1;44.0;359.0;731.0;5298.0;;;;;Cervidae;Cervidae;Cervidae;;DWC_ARCHIVE;2022-01-18T15:47:18.695Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;NE
3387256133;;;;;;;;;;;;;;;;;;;;;;;;;;PA-185.1935;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-185.1935;PA-185.1935;;;;;;;;;;;PRESENT;;;;;;;"fossielen; eencellige";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ES;;;;Cabo negrete, West Ibiza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Orbitolina d'Orbigny, 1850;;;;;;;Rhizopoda | Foraminifera | Orbitolinidae;Chromista;Foraminifera;Globothalamea;Loftusiida;Orbitolinidae;Orbitolina;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.383Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INDIVIDUAL_COUNT_INVALID;INSTITUTION_MATCH_NONE";;false;false;4889220;4889220.0;4;8376456.0;7434778.0;8258225.0;7395964.0;4889220.0;;;;Orbitolina;Orbitolina d'Orbigny, 1850;Orbitolina spec.;;DWC_ARCHIVE;2022-01-18T15:47:19.383Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387249533;;;;;;;;;;;;;;;;;;;;;;;;;;G-56.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-56.1881;G-56.1881;;;6.0;;;;;;;;PRESENT;;;;;;;fossielen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Bagalo, Modena;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Murex squamulatus Brocchi, 1814;;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Muricidae;Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Trophonopsis;;squamulatus;;SPECIES;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:12.686Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;8771160;11163453.0;1;52.0;225.0;982.0;2304120.0;2304217.0;;11163453.0;Trophonopsis squamulata;Murex;Trophonopsis squamulata (Brocchi, 1814);Murex squamulatus Riss.;;DWC_ARCHIVE;2022-01-18T15:47:12.686Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387251141;;;;;;;;;;;;;;;;;;;;;;;;;;PA-88.1936;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-88.1936;PA-88.1936;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TT;;;;Pointe a Pierre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sabinia McCulloch, 1977;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Caprinidae;Chromista;Foraminifera;Globothalamea;Rotaliida;Glabratellidae;Glabratellina;;;;GENUS;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:14.287Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;3236255;3211654.0;4;8376456.0;7434778.0;7692889.0;7502903.0;3211654.0;;;;Sabinia;Glabratellina Seiglie & BermÃºdez, 1965;Sabinia kugleri Bouwman;;DWC_ARCHIVE;2022-01-18T15:47:14.287Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387248590;;;;;;;;;;;;;;;;;;;;;;;;;;G-1146.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-1146.1881;G-1146.1881;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;Vaud | Orbe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Goniopygus L.Agassiz, 1838;;;;;;;Euechinoidea | Regulares | Ectobranchiata | Diadematidae;Animalia;Echinodermata;Echinoidea;Arbacioida;Acropeltidae;Goniopygus;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:11.239Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;4875445;4875445.0;1;50.0;221.0;1465.0;6474206.0;4875445.0;;;;Goniopygus;Goniopygus L.Agassiz, 1838;Goniopygus peltatus Ag.;;DWC_ARCHIVE;2022-01-18T15:47:11.239Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387252326;;;;;;;;;;;;;;;;;;;;;;;;;;G-626.1896;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-626.1896;G-626.1896;;;6.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Bollert, Wurttemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Eugeniacrinus Miller, 1821;;;;;;;Articulata | Eugeniacrinidae;Animalia;Echinodermata;Crinoidea;;Eugeniacrinidae;Eugeniacrinus;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.504Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;11149043;11149043.0;1;50.0;215.0;;11157768.0;11149043.0;;;;Eugeniacrinus;Eugeniacrinus Miller, 1821;Eugeniacrinus nutans Goldf.;;DWC_ARCHIVE;2022-01-18T15:47:15.504Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387252375;;;;;;;;;;;;;;;;;;;;;;;;;;PA-99.1889;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-99.1889;PA-99.1889;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; Diatomaceae; eencellige";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US;;;;New York;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Diatomaceae;;;;;;;;Chromista;Ochrophyta;Bacillariophyceae;;Diatomaceae;;;;;FAMILY;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.603Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;False;False;7905284;7905284.0;4;98.0;7947184.0;;7905284.0;;;;;Diatomaceae;Diatomaceae;Diatomaceae;;DWC_ARCHIVE;2022-01-18T15:47:15.603Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387252075;;;;;;;;;;;;;;;;;;;;;;;;;;PA-60.1935;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-60.1935;PA-60.1935;;;1.0;;;;;;;;PRESENT;;;;;;;Terebratula dutempleana d'Orb.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ES;;;;N. van Puig Andreu, West Ibiza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Terebratula dutempleana (d'Orbigny, 1851);;;;;;;Brachiopoda | Articulata | Terebratulacea/Terebratuloidea | Terebratulidae;Animalia;Brachiopoda;Rhynchonellata;Terebratulida;Sellithyrididae;Moutonithyris;;dutempleana;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.243Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;False;False;4869012;4869012.0;1;110.0;210.0;509.0;4869136.0;4869224.0;;4869012.0;Terebratula dutempleana;Terebratula;Terebratula dutempleana (d'Orbigny, 1851);Terebratula dutempleana d'Orb.;;DWC_ARCHIVE;2022-01-18T15:47:15.243Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387249699;;;;;;;;;;;;;;;;;;;;;;;;;;G-143.1897;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-143.1897;G-143.1897;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Braunschweig | Schoppenstedt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pyrina Desmoulins;;;;;;;Euechinoidea | Irregulares | Atelostomata | Cassidulidae/Echinoneinae;Animalia;Echinodermata;;;Irregularia;Pyrina;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:12.861Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;8543423;8543423.0;1;50.0;;;9560384.0;8543423.0;;;;Pyrina;Pyrina Desmoulins;Pyrina pygaea Ag.;;DWC_ARCHIVE;2022-01-18T15:47:12.861Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387249044;;;;;;;;;;;;;;;;;;;;;;;;;;PA-25.1886-1;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-25.1886-1;PA-25.1886-1;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SE;;;;Gotland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Zaphrentis Rafinesque & Clifford, 1820;;;;;;;Zoantharia | Tetracoralla | Zaphrentidae;Animalia;Cnidaria;Anthozoa;;Hapsiphyllidae;Zaphrentis;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:12.122Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;4575293;4575293.0;1;43.0;206.0;;3250505.0;4575293.0;;;;Zaphrentis;Zaphrentis Rafinesque & Clifford, 1820;Zaphrentis conulus;;DWC_ARCHIVE;2022-01-18T15:47:12.122Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387252830;;;;;;;;;;;;;;;;;;;;;;;;;;PA-60.1897;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-60.1897;PA-60.1897;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR;;;;Cuise la Motte, Oise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Harpidae;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.074Z;;;;;;;"TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;False;False;0;;0;;;;;;;;;;;Harposis stromboides Lamarck;;DWC_ARCHIVE;2022-01-18T15:47:16.074Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387248329;;;;;;;;;;;;;;;;;;;;;;;;;;G-14.1886;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-14.1886;G-14.1886;;;6.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL;;;;Texel | Koog;;;;;;;Oorspronkelijke aanduiding: Ouden Zeedijk, Koog op Texel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Scrobicularia tenuis Philippi, 1844;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Scrobiculariidae;Animalia;Mollusca;Bivalvia;Cardiida;Semelidae;Abra;;tenuis;;SPECIES;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:10.852Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;6527779;5189057.0;1;52.0;137.0;9529005.0;6845.0;2286755.0;;5189057.0;Abra nitida;Scrobicularia;Abra nitida (O.F.MÃ¼ller, 1776);Scrobicularia tenuis Mont.;;DWC_ARCHIVE;2022-01-18T15:47:10.852Z;2021-11-25T23:40:55.286Z;False;;;;;;;;;;;;NE
3387252316;;;;;;;;;;;;;;;;;;;;;;;;;;PA-78.1936;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-78.1936;PA-78.1936;;;7.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Pta dell' Lavatajo, Nurra, SardiniÃ«;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hoernesia Laube, 1866;;;;;;;Lamellibranchiata | Anysomyaria | Pernidae;Animalia;Mollusca;Bivalvia;Ostreida;Bakevelliidae;Hoernesia;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.493Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;4592485;4592485.0;1;52.0;137.0;9485611.0;4592477.0;4592485.0;;;;Hoernesia;Hoernesia Laube, 1866;Hoernesia (gervillia) socialis Schlotheim;;DWC_ARCHIVE;2022-01-18T15:47:15.493Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387255045;;;;;;;;;;;;;;;;;;;;;;;;;;PA-88.1896;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-88.1896;PA-88.1896;;;16.0;;;;;;;;PRESENT;;;;;;;Leioceras complanatum Burg.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Reichenbach, Geislingen, Wurttemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leioceras Hyatt, 1867;;;;;;;Cephalopoda | Terebranchiata | Ammonoidea | Harpoceratidae;Animalia;Mollusca;Cephalopoda;Ammonoidea;Graphoceratidae;Leioceras;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:18.376Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;4626080;4626080.0;1;52.0;136.0;9559185.0;3245837.0;4626080.0;;;;Leioceras;Leioceras Hyatt, 1867;Leioceras complanatum Burg.;;DWC_ARCHIVE;2022-01-18T15:47:18.376Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387253296;;;;;;;;;;;;;;;;;;;;;;;;;;PA-50.1889;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-50.1889;PA-50.1889;;;10.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BE;;;;St. Symphorien, Bergen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dentalium Linnaeus, 1758;;;;;;;Scapoda;Animalia;Mollusca;Scaphopoda;Dentaliida;Dentaliidae;Dentalium;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.539Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;2284736;2284736.0;1;52.0;276.0;1152.0;3323.0;2284736.0;;;;Dentalium;Dentalium Linnaeus, 1758;Dentalium mosae montf.;;DWC_ARCHIVE;2022-01-18T15:47:16.539Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387252766;;;;;;;;;;;;;;;;;;;;;;;;;;UGEO-608;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;UGEO-608;UGEO-608;;;3.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;;;;Fossetta, Modena;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nassa turbinella (Brocchi, 1814);;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Buccinidae;Animalia;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Tritia;;turbinella;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.001Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;10764118;10764118.0;1;52.0;225.0;982.0;2688.0;3243475.0;;10764118.0;Nassa turbinella;Nassa;Nassa turbinella (Brocchi, 1814);Nassa turbinella Brocchi;;DWC_ARCHIVE;2022-01-18T15:47:16.001Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387256455;;;;;;;;;;;;;;;;;;;;;;;;;;G-215.1888;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-215.1888;G-215.1888;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CZ;;;;Lochkov, Bohemen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tenka Boucek, 1988;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Lunulicardiidae;Animalia;Arthropoda;Insecta;Hymenoptera;Agaonidae;Tenka;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.734Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;1358775;1358775.0;1;54.0;216.0;1457.0;9438.0;1358775.0;;;;Tenka;Tenka Boucek, 1988;Tenka bohemica Barr.;;DWC_ARCHIVE;2022-01-18T15:47:19.734Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
